unique_id,ds,y,Autoformer,LSTM,NHITS,BiTCN,DeepAR,KAN,MLP,NBEATS,PatchTST,TCN,TFT,cutoff_value,position
NVDA,2024-09-24 16:35:00-04:00,121.22,121.23195,120.76053,121.23789,121.191475,121.20368,121.21092,121.16794,121.21964,121.20371,119.98228,121.19291,121.2,0
NVDA,2024-09-24 16:40:00-04:00,121.24,121.19677,120.77618,121.211624,121.18797,121.230194,121.20238,121.12607,121.25155,121.198875,119.88071,121.19652,121.2,1
NVDA,2024-09-24 16:45:00-04:00,121.2552,121.048386,120.767456,121.18942,121.195496,121.28198,121.16115,121.09956,121.268074,121.19918,119.83984,121.199844,121.2,2
NVDA,2024-09-24 16:50:00-04:00,121.26,120.83055,120.763466,121.180405,121.1976,121.329384,121.16902,121.085365,121.31644,121.19514,119.83781,121.20184,121.2,3
NVDA,2024-09-24 16:55:00-04:00,121.29,120.677376,120.78722,121.12905,121.20309,121.336784,121.178925,121.10927,121.304695,121.197296,119.80147,121.203064,121.2,4
NVDA,2024-09-24 17:00:00-04:00,121.26,120.825485,120.783295,121.09129,121.18195,121.368866,121.16577,121.097916,121.22584,121.2013,119.85844,121.2039,121.2,5
NVDA,2024-09-24 17:05:00-04:00,121.23,121.14085,120.80676,121.20992,121.25305,121.2541,121.25976,121.29063,121.21589,121.26843,120.03393,121.26151,121.26,0
NVDA,2024-09-24 17:10:00-04:00,121.24,121.12707,120.82303,121.18815,121.250755,121.259705,121.25655,121.2741,121.16093,121.27191,119.94898,121.26358,121.26,1
NVDA,2024-09-24 17:15:00-04:00,121.249,121.10569,120.81327,121.155426,121.25343,121.27584,121.23719,121.29383,121.12556,121.27746,119.9118,121.26602,121.26,2
NVDA,2024-09-24 17:20:00-04:00,121.2199,121.068985,120.80895,121.147835,121.26557,121.28573,121.24386,121.33586,121.10134,121.2879,119.9111,121.26785,121.26,3
NVDA,2024-09-24 17:25:00-04:00,121.2495,121.01796,120.83312,121.09383,121.269905,121.28154,121.24512,121.36505,121.07445,121.29475,119.88417,121.26918,121.26,4
NVDA,2024-09-24 17:30:00-04:00,121.25,120.94868,120.82958,121.05938,121.273285,121.286224,121.228874,121.42572,121.03494,121.29738,119.920715,121.27024,121.26,5
NVDA,2024-09-24 17:35:00-04:00,121.25,121.08566,120.798904,121.15613,121.2384,121.24062,121.25649,121.297134,121.186356,121.24912,120.04285,121.253914,121.25,0
NVDA,2024-09-24 17:40:00-04:00,121.26,121.08774,120.81467,121.14705,121.23556,121.237595,121.251686,121.25906,121.189964,121.253685,119.95238,121.25461,121.25,1
NVDA,2024-09-24 17:45:00-04:00,121.25,121.09053,120.80567,121.12522,121.22354,121.24105,121.258995,121.30512,121.16822,121.25408,119.90813,121.255585,121.25,2
NVDA,2024-09-24 17:50:00-04:00,121.28,121.09977,120.80087,121.11053,121.23478,121.24142,121.282684,121.298935,121.16023,121.249176,119.9122,121.25657,121.25,3
NVDA,2024-09-24 17:55:00-04:00,121.28,121.110054,120.82552,121.12396,121.23998,121.23399,121.29016,121.25986,121.15595,121.25688,119.87646,121.25724,121.25,4
NVDA,2024-09-24 18:00:00-04:00,121.27,121.14373,120.82154,121.11151,121.22802,121.22947,121.294846,121.27356,121.16905,121.24561,119.92765,121.25777,121.25,5
NVDA,2024-09-24 18:05:00-04:00,121.27,121.10989,120.8181,121.23251,121.26913,121.25231,121.27634,121.31969,121.24859,121.27604,120.076195,121.27708,121.27,0
NVDA,2024-09-24 18:10:00-04:00,121.33,121.12267,120.83414,121.257706,121.26329,121.23943,121.27283,121.3267,121.2182,121.275314,119.97662,121.27739,121.27,1
NVDA,2024-09-24 18:15:00-04:00,121.36,121.1502,120.82486,121.27508,121.26269,121.23087,121.269936,121.37092,121.20279,121.274055,119.93255,121.2776,121.27,2
NVDA,2024-09-24 18:20:00-04:00,121.45,121.153496,120.820244,121.258,121.26449,121.22117,121.27367,121.39121,121.1955,121.28072,119.936516,121.278015,121.27,3
NVDA,2024-09-24 18:25:00-04:00,121.45,121.1448,120.84478,121.25233,121.26129,121.20637,121.27925,121.37436,121.15884,121.27218,119.895775,121.2785,121.27,4
NVDA,2024-09-24 18:30:00-04:00,121.41,121.12108,120.84093,121.24738,121.25076,121.1948,121.28089,121.383675,121.16134,121.27592,119.95534,121.278984,121.27,5
NVDA,2024-09-24 18:35:00-04:00,121.4,121.37778,120.92511,121.40174,121.395515,121.40451,121.42155,121.40911,121.396324,121.410774,120.1481,121.49448,121.41,0
NVDA,2024-09-24 18:40:00-04:00,121.4999,121.39625,120.94231,121.44025,121.39468,121.40473,121.44065,121.41929,121.40771,121.41595,120.04691,121.490524,121.41,1
NVDA,2024-09-24 18:45:00-04:00,121.53,121.42168,120.92918,121.487724,121.39611,121.41303,121.4392,121.42228,121.40496,121.4189,120.00379,121.48969,121.41,2
NVDA,2024-09-24 18:50:00-04:00,121.54,121.44026,120.9265,121.50298,121.39826,121.41704,121.438255,121.40025,121.40576,121.42181,120.00439,121.4895,121.41,3
NVDA,2024-09-24 18:55:00-04:00,121.63,121.44101,120.950745,121.502914,121.40156,121.40808,121.42434,121.401245,121.4107,121.42453,119.963234,121.48947,121.41,4
NVDA,2024-09-24 19:00:00-04:00,121.63,121.43917,120.947266,121.49971,121.40528,121.40655,121.42282,121.42771,121.41426,121.43103,120.02338,121.489525,121.41,5
NVDA,2024-09-24 19:05:00-04:00,121.68,121.50816,121.0822,121.630424,121.54145,121.5735,121.62264,121.64546,121.60607,121.627014,120.24237,121.60413,121.63,0
NVDA,2024-09-24 19:10:00-04:00,121.7,121.52771,121.100395,121.62495,121.53849,121.53941,121.63495,121.626785,121.60354,121.6313,120.14355,121.61088,121.63,1
NVDA,2024-09-24 19:15:00-04:00,121.7,121.55668,121.08104,121.620995,121.536865,121.53181,121.645226,121.61969,121.60708,121.63367,120.10042,121.61201,121.63,2
NVDA,2024-09-24 19:20:00-04:00,121.78,121.57185,121.0809,121.61782,121.54109,121.51584,121.64748,121.598495,121.600746,121.63781,120.09956,121.614494,121.63,3
NVDA,2024-09-24 19:25:00-04:00,121.81,121.58124,121.10694,121.6183,121.54321,121.48079,121.650375,121.59309,121.58427,121.6455,120.059715,121.618164,121.63,4
NVDA,2024-09-24 19:30:00-04:00,121.78,121.58774,121.10198,121.614204,121.53945,121.46031,121.651855,121.6163,121.58394,121.64614,120.11643,121.62284,121.63,5
NVDA,2024-09-24 19:35:00-04:00,121.72,121.60416,121.19965,121.79163,121.677895,121.738945,121.806915,121.79733,121.7728,121.780525,120.34913,121.75498,121.78,0
NVDA,2024-09-24 19:40:00-04:00,121.7,121.600174,121.22109,121.78966,121.67599,121.709145,121.83487,121.80882,121.78317,121.787865,120.252205,121.7644,121.78,1
NVDA,2024-09-24 19:45:00-04:00,121.75,121.61251,121.19453,121.79988,121.6756,121.69863,121.84952,121.82127,121.78965,121.78855,120.20832,121.76583,121.78,2
NVDA,2024-09-24 19:50:00-04:00,121.77,121.64402,121.19767,121.80253,121.67835,121.68099,121.86949,121.82278,121.78361,121.79196,120.20683,121.76818,121.78,3
NVDA,2024-09-24 19:55:00-04:00,121.79,121.63273,121.22553,121.81256,121.67887,121.64151,121.87284,121.82251,121.780174,121.79847,120.1663,121.77155,121.78,4
NVDA,2024-09-25 04:05:00-04:00,120.26,121.32615,120.38095,121.08715,120.817375,121.01758,121.310875,120.83206,121.07087,120.545555,120.20986,120.67347,120.45,0
NVDA,2024-09-25 04:10:00-04:00,120.38,121.327,120.406105,121.187584,120.81599,121.213554,121.318634,120.85195,121.10891,120.488365,120.10329,120.68158,120.45,1
NVDA,2024-09-25 04:15:00-04:00,120.55,121.45543,120.395584,121.26421,120.81896,121.35146,121.35521,120.91288,121.13231,120.523285,120.058975,120.670296,120.45,2
NVDA,2024-09-25 04:20:00-04:00,120.51,121.49139,120.398125,121.26731,120.84811,121.39809,121.34294,120.94321,121.085945,120.48894,120.06058,120.64535,120.45,3
NVDA,2024-09-25 04:25:00-04:00,120.53,121.5664,120.41134,121.30065,120.84207,121.35854,121.3386,121.07225,121.1357,120.48091,120.013016,120.62742,120.45,4
NVDA,2024-09-25 04:30:00-04:00,120.33,121.39448,120.40462,121.31104,120.89726,121.359795,121.34263,121.07922,121.118034,120.43267,120.08287,120.62367,120.45,5
NVDA,2024-09-25 04:35:00-04:00,120.3,120.27954,120.13491,120.6758,120.42855,120.24308,120.13605,120.51902,120.37724,120.33072,119.76636,120.24256,120.33,0
NVDA,2024-09-25 04:40:00-04:00,120.13,120.29784,120.15409,120.95389,120.43826,120.19571,120.01246,120.37704,120.46806,120.27031,119.64657,120.32725,120.33,1
NVDA,2024-09-25 04:45:00-04:00,120.22,120.36814,120.14446,121.13538,120.424,120.198555,119.91592,120.24897,120.53738,120.23857,119.60476,120.39134,120.33,2
NVDA,2024-09-25 04:50:00-04:00,120.17,120.594864,120.14614,121.29558,120.42653,120.22521,119.8522,120.17609,120.449196,120.26515,119.6081,120.422554,120.33,3
NVDA,2024-09-25 04:55:00-04:00,119.99,120.48023,120.158714,121.30433,120.43818,120.20532,119.77124,120.19891,120.53725,120.323326,119.54582,120.439926,120.33,4
NVDA,2024-09-25 05:00:00-04:00,120.0,120.212875,120.15271,121.32109,120.505264,120.25712,119.78536,120.245926,120.52541,120.31025,119.646416,120.450424,120.33,5
NVDA,2024-09-25 05:05:00-04:00,120.13,120.41074,119.850975,120.10497,120.24004,119.88826,119.16829,120.206825,120.215294,120.01783,119.50149,120.00365,120.0,0
NVDA,2024-09-25 05:10:00-04:00,120.06,120.69224,119.86537,120.24326,120.24715,119.854195,119.03329,120.201256,120.29753,119.961494,119.37774,120.06106,120.0,1
NVDA,2024-09-25 05:15:00-04:00,119.93,120.87673,119.860886,120.29803,120.26732,119.89517,118.927,120.21058,120.36574,119.94333,119.344055,120.10528,120.0,2
NVDA,2024-09-25 05:20:00-04:00,119.8,120.886795,119.85958,120.26622,120.25841,119.99384,118.8419,120.288216,120.30025,119.96966,119.33879,120.13173,120.0,3
NVDA,2024-09-25 05:25:00-04:00,119.9,120.848175,119.87429,120.329025,120.26635,120.048416,118.818,120.51571,120.30922,119.99081,119.28251,120.14794,120.0,4
NVDA,2024-09-25 05:30:00-04:00,120.18,120.63935,119.87103,120.4046,120.27635,120.205154,118.787605,120.51532,120.34335,119.99038,119.391655,120.15737,120.0,5
NVDA,2024-09-25 05:35:00-04:00,120.23,120.22612,119.97261,120.17024,120.04651,120.188385,120.18766,120.16931,120.066216,120.17909,119.380646,120.14165,120.18,0
NVDA,2024-09-25 05:40:00-04:00,120.14,120.37621,119.98645,120.19069,120.039986,120.21506,120.25151,120.10427,120.10276,120.16272,119.2742,120.16737,120.18,1
NVDA,2024-09-25 05:45:00-04:00,120.03,120.66136,119.98056,120.22696,120.072,120.26744,120.23842,120.0676,120.13048,120.14764,119.251305,120.17489,120.18,2
NVDA,2024-09-25 05:50:00-04:00,120.03,120.84821,119.98003,120.19828,120.07138,120.30938,120.21138,120.14652,120.02809,120.13792,119.245766,120.17959,120.18,3
NVDA,2024-09-25 05:55:00-04:00,120.17,121.28557,119.994415,120.19668,120.05766,120.31311,120.30302,120.24387,119.94596,120.155785,119.20851,120.1816,120.18,4
NVDA,2024-09-25 06:00:00-04:00,120.29,121.444496,119.990395,120.230354,120.056114,120.318726,120.366035,120.287994,120.04008,120.2024,119.274574,120.1826,120.18,5
NVDA,2024-09-25 06:05:00-04:00,120.34,120.645,120.07286,120.2781,120.233,120.28711,120.31704,120.28613,120.32318,120.288925,119.40634,120.27306,120.29,0
NVDA,2024-09-25 06:10:00-04:00,120.39,120.59203,120.08895,120.28589,120.23869,120.30234,120.287056,120.287766,120.35117,120.29264,119.31636,120.28302,120.29,1
NVDA,2024-09-25 06:15:00-04:00,120.4,120.59861,120.080826,120.30797,120.24648,120.33452,120.349144,120.25751,120.37326,120.28776,119.292534,120.28871,120.29,2
NVDA,2024-09-25 06:20:00-04:00,120.39,120.5047,120.082184,120.29555,120.25237,120.360176,120.404335,120.25808,120.34278,120.2743,119.29184,120.29253,120.29,3
NVDA,2024-09-25 06:25:00-04:00,120.36,120.48684,120.09456,120.34216,120.25209,120.35998,120.462364,120.30213,120.32022,120.27251,119.270096,120.29504,120.29,4
NVDA,2024-09-25 06:30:00-04:00,120.39,120.70402,120.09015,120.37249,120.233475,120.36583,120.44282,120.335335,120.39858,120.281845,119.30396,120.29667,120.29,5
NVDA,2024-09-25 06:35:00-04:00,120.3,120.31643,120.16085,120.393776,120.38504,120.39237,120.45273,120.42386,120.45588,120.38714,119.4833,120.38796,120.39,0
NVDA,2024-09-25 06:40:00-04:00,120.25,120.28364,120.17798,120.36122,120.3891,120.408394,120.45277,120.45767,120.52468,120.39869,119.40824,120.388695,120.39,1
NVDA,2024-09-25 06:45:00-04:00,120.28,120.22742,120.16915,120.21126,120.390335,120.43939,120.4642,120.46473,120.45292,120.38957,119.3765,120.392555,120.39,2
NVDA,2024-09-25 06:50:00-04:00,120.4,120.069145,120.171616,120.119995,120.38467,120.46418,120.37494,120.395706,120.41157,120.376976,119.38695,120.39538,120.39,3
NVDA,2024-09-25 06:55:00-04:00,120.51,119.92298,120.18307,120.08155,120.39029,120.46566,120.44142,120.426155,120.3793,120.390945,119.37518,120.39744,120.39,4
NVDA,2024-09-25 07:00:00-04:00,120.89,120.10677,120.17793,120.09889,120.37516,120.48025,120.41082,120.387184,120.24922,120.38741,119.39183,120.39916,120.39,5
NVDA,2024-09-25 07:05:00-04:00,121.02,120.58376,120.50785,121.13602,120.71853,120.78676,120.86569,120.94249,120.94786,120.86768,119.58635,120.87777,120.89,0
NVDA,2024-09-25 07:10:00-04:00,121.02,120.460915,120.51718,121.436295,120.71385,120.72573,120.86759,120.94392,121.06988,120.877075,119.51555,120.86703,120.89,1
NVDA,2024-09-25 07:15:00-04:00,120.949,120.45784,120.51496,121.695076,120.71623,120.71068,120.87286,121.001144,121.206825,120.883514,119.47911,120.86307,120.89,2
NVDA,2024-09-25 07:20:00-04:00,120.92,120.50519,120.51449,121.7891,120.70736,120.69037,120.897484,120.95067,121.27733,120.90952,119.4939,120.86112,120.89,3
NVDA,2024-09-25 07:25:00-04:00,121.08,120.60136,120.53117,121.87977,120.72338,120.60666,120.94365,121.01068,121.43206,120.923706,119.48392,120.860085,120.89,4
NVDA,2024-09-25 07:30:00-04:00,121.24,120.48948,120.52345,121.867744,120.69621,120.56894,120.95941,120.97689,121.48368,120.92651,119.49864,120.85963,120.89,5
NVDA,2024-09-25 07:35:00-04:00,121.04,120.91229,120.78831,121.2136,120.96621,121.172165,121.13879,121.243484,121.20231,121.2362,119.85021,121.22306,121.24,0
NVDA,2024-09-25 07:40:00-04:00,121.16,121.03469,120.80074,121.205765,120.96013,121.12003,121.176186,121.16797,121.20133,121.238396,119.78105,121.245575,121.24,1
NVDA,2024-09-25 07:45:00-04:00,121.11,121.15016,120.79492,121.19772,120.952385,121.11332,121.21457,121.149506,121.20131,121.2414,119.74029,121.26471,121.24,2
NVDA,2024-09-25 07:50:00-04:00,121.32,121.158165,120.790924,121.16719,120.95851,121.098114,121.2814,121.14494,121.18574,121.24154,119.75365,121.279305,121.24,3
NVDA,2024-09-25 07:55:00-04:00,121.34,121.04977,120.81451,121.14413,120.95859,121.01039,121.27158,121.11696,121.160286,121.25472,119.74331,121.289,121.24,4
NVDA,2024-09-25 08:00:00-04:00,121.28,121.06001,120.80847,121.13188,120.935036,120.95577,121.26809,121.164505,121.1535,121.25507,119.756134,121.29504,121.24,5
NVDA,2024-09-25 08:05:00-04:00,121.22,121.64487,120.85273,121.1763,121.1953,121.25178,121.28178,121.25748,121.27581,121.27807,119.99412,121.2646,121.28,0
NVDA,2024-09-25 08:10:00-04:00,121.26,121.313644,120.86824,121.12549,121.18599,121.25363,121.24648,121.25534,121.21817,121.285484,119.93029,121.26123,121.28,1
NVDA,2024-09-25 08:15:00-04:00,121.43,121.09392,120.86002,121.09737,121.19445,121.28915,121.21608,121.24,121.20702,121.29011,119.88731,121.263565,121.28,2
NVDA,2024-09-25 08:20:00-04:00,121.59,120.89766,120.85627,121.09627,121.205475,121.31449,121.21412,121.24804,121.2086,121.29905,119.899254,121.26734,121.28,3
NVDA,2024-09-25 08:25:00-04:00,121.59,120.81572,120.879944,121.08094,121.208466,121.29724,121.23865,121.20853,121.174866,121.302734,119.88652,121.27141,121.28,4
NVDA,2024-09-25 08:30:00-04:00,121.559,120.82154,120.87527,121.074875,121.20166,121.28551,121.20908,121.27877,121.13236,121.313995,119.90004,121.27681,121.28,5
NVDA,2024-09-25 08:35:00-04:00,121.75,122.517044,121.05835,121.588356,121.6028,121.52504,121.59896,121.56,121.57545,121.55592,120.16949,121.56051,121.559,0
NVDA,2024-09-25 08:40:00-04:00,121.779,122.52688,121.07566,121.63394,121.59062,121.5142,121.59109,121.56388,121.56335,121.57904,120.093994,121.55595,121.559,1
NVDA,2024-09-25 08:45:00-04:00,121.78,122.37252,121.06193,121.66824,121.60549,121.5298,121.60784,121.57953,121.596504,121.58704,120.049576,121.55612,121.559,2
NVDA,2024-09-25 08:50:00-04:00,121.781,122.146385,121.06005,121.673065,121.62005,121.53658,121.621155,121.536064,121.64354,121.59402,120.05692,121.55826,121.559,3
NVDA,2024-09-25 08:55:00-04:00,121.97,121.76898,121.08397,121.67329,121.64264,121.517784,121.67121,121.539116,121.681305,121.59399,120.032455,121.56185,121.559,4
NVDA,2024-09-25 09:00:00-04:00,121.8,121.295425,121.080605,121.66734,121.61896,121.508354,121.63836,121.58324,121.66413,121.60397,120.06272,121.56596,121.559,5
NVDA,2024-09-25 09:05:00-04:00,121.871,123.16744,121.25747,121.80782,121.86789,121.771935,121.86008,121.89758,121.877106,121.80566,120.36101,121.80126,121.8,0
NVDA,2024-09-25 09:10:00-04:00,121.97,123.08737,121.27839,121.80818,121.84913,121.762146,121.87287,121.81519,121.859634,121.81325,120.2783,121.795876,121.8,1
NVDA,2024-09-25 09:15:00-04:00,121.88,122.69861,121.254974,121.85121,121.86702,121.78551,121.90247,121.85422,121.86467,121.81331,120.23243,121.79542,121.8,2
NVDA,2024-09-25 09:20:00-04:00,121.9,122.133415,121.25685,121.83536,121.88123,121.78256,121.93587,121.83535,121.820244,121.80684,120.23762,121.79691,121.8,3
NVDA,2024-09-25 09:25:00-04:00,122.02,121.60733,121.28338,121.83961,121.89367,121.73101,121.94993,121.82068,121.84708,121.82058,120.20631,121.799904,121.8,4
NVDA,2024-09-25 09:30:00-04:00,122.69,121.47636,121.278305,121.85459,121.87109,121.671814,122.0088,121.90439,121.84949,121.82318,120.245285,121.80386,121.8,5
NVDA,2024-09-25 09:35:00-04:00,123.1188,122.690186,121.76281,122.56625,122.323654,122.63004,122.71146,122.644135,122.64179,122.67274,120.602974,122.65152,122.69,0
NVDA,2024-09-25 09:40:00-04:00,123.11,122.482414,121.78136,122.5093,122.31092,122.57883,122.65706,122.64413,122.59284,122.67297,120.518616,122.63281,122.69,1
NVDA,2024-09-25 09:45:00-04:00,123.49,122.22437,121.736595,122.45204,122.32065,122.54127,122.648796,122.61423,122.592186,122.68097,120.472855,122.63412,122.69,2
NVDA,2024-09-25 09:50:00-04:00,123.475,122.10279,121.75194,122.44834,122.32034,122.44601,122.680115,122.69566,122.644775,122.70679,120.47256,122.641136,122.69,3
NVDA,2024-09-25 09:55:00-04:00,124.16,121.9969,121.78358,122.43367,122.3236,122.160995,122.67631,122.70535,122.65889,122.7237,120.43757,122.64634,122.69,4
NVDA,2024-09-25 10:00:00-04:00,124.2792,121.773285,121.77622,122.42248,122.30768,121.905815,122.745995,122.84344,122.70738,122.74946,120.479195,122.648735,122.69,5
NVDA,2024-09-25 10:05:00-04:00,124.25,123.68282,122.945305,124.1658,123.56077,124.24021,124.249695,124.3155,124.30597,124.27867,121.399734,124.20528,124.2792,0
NVDA,2024-09-25 10:10:00-04:00,124.4201,123.90245,122.973465,124.109116,123.55608,124.17597,124.345245,124.215225,124.30928,124.290825,121.31369,124.270706,124.2792,1
NVDA,2024-09-25 10:15:00-04:00,124.4806,124.20551,122.88442,124.11884,123.55094,124.187935,124.39611,124.230484,124.38004,124.29266,121.260345,124.31568,124.2792,2
NVDA,2024-09-25 10:20:00-04:00,124.825,124.45581,122.933556,124.10866,123.56437,124.1365,124.64428,124.05749,124.40483,124.302734,121.25104,124.34738,124.2792,3
NVDA,2024-09-25 10:25:00-04:00,124.565,124.66175,122.948296,124.03961,123.588356,123.910995,124.60383,123.95266,124.3947,124.34801,121.21451,124.3668,124.2792,4
NVDA,2024-09-25 10:30:00-04:00,124.345,124.625046,122.956635,124.02706,123.53355,123.75697,124.49253,124.15518,124.41518,124.3441,121.23202,124.37801,124.2792,5
NVDA,2024-09-25 10:35:00-04:00,124.691,124.86174,123.21661,124.39887,123.97336,124.346756,124.34979,124.45307,124.615845,124.34676,121.9028,124.31867,124.345,0
NVDA,2024-09-25 10:40:00-04:00,124.68,124.701,123.2616,124.443565,123.96739,124.391426,124.45627,124.51312,124.666245,124.385635,121.81085,124.28273,124.345,1
NVDA,2024-09-25 10:45:00-04:00,124.4593,124.5067,123.1551,124.43295,123.96445,124.49785,124.451035,124.537674,124.699135,124.391754,121.75229,124.2657,124.345,2
NVDA,2024-09-25 10:50:00-04:00,124.41,124.31017,123.207054,124.45419,123.98976,124.56897,124.33433,124.46315,124.65213,124.39789,121.75149,124.26307,124.345,3
NVDA,2024-09-25 10:55:00-04:00,124.6,124.36408,123.22389,124.422035,123.99747,124.51487,124.383484,124.42549,124.65471,124.43498,121.700554,124.264824,124.345,4
NVDA,2024-09-25 11:00:00-04:00,124.47,124.75139,123.239235,124.41495,123.96661,124.48762,124.36959,124.65013,124.784744,124.44505,121.70965,124.26311,124.345,5
NVDA,2024-09-25 11:05:00-04:00,124.83,124.68016,123.287796,124.57253,124.541695,124.445465,124.68153,124.5185,124.54827,124.47718,122.0798,124.472206,124.47,0
NVDA,2024-09-25 11:10:00-04:00,124.5695,124.61634,123.331245,124.605286,124.506805,124.45053,124.70825,124.49508,124.57201,124.52184,121.96546,124.459496,124.47,1
NVDA,2024-09-25 11:15:00-04:00,124.52,124.70539,123.22428,124.66017,124.535515,124.49696,124.71361,124.51982,124.624016,124.52504,121.90363,124.455925,124.47,2
NVDA,2024-09-25 11:20:00-04:00,124.2965,125.27781,123.273415,124.722664,124.58404,124.4411,124.631454,124.45236,124.69962,124.54699,121.9063,124.45698,124.47,3
NVDA,2024-09-25 11:25:00-04:00,124.0252,126.20533,123.29458,124.762024,124.616516,124.18053,124.696236,124.44856,124.84417,124.54437,121.82568,124.46084,124.47,4
NVDA,2024-09-25 11:30:00-04:00,123.8787,125.36856,123.30877,124.83442,124.58781,123.82822,124.83671,124.62749,124.85022,124.559166,121.87822,124.46755,124.47,5
NVDA,2024-09-25 11:35:00-04:00,124.2,124.0137,122.92563,123.93701,123.880844,123.923706,123.94074,123.92005,124.018196,123.91623,122.02518,123.87015,123.8787,0
NVDA,2024-09-25 11:40:00-04:00,123.88,124.085884,122.966835,123.90745,123.85731,123.955215,123.92164,123.85729,124.023415,123.91731,121.86726,123.876,123.8787,1
NVDA,2024-09-25 11:45:00-04:00,123.65,124.22179,122.87281,124.00511,123.892624,123.9917,124.02233,123.980995,124.02894,123.89373,121.795715,123.883316,123.8787,2
NVDA,2024-09-25 11:50:00-04:00,123.25,124.52472,122.913185,123.97296,123.91809,123.99388,124.04219,123.9238,124.021996,123.88378,121.80157,123.887474,123.8787,3
NVDA,2024-09-25 11:55:00-04:00,123.58,125.082245,122.93733,123.90383,123.90361,123.94107,124.04705,123.90344,124.0543,123.90158,121.68747,123.8899,123.8787,4
NVDA,2024-09-25 12:00:00-04:00,123.4418,124.71711,122.94883,123.91586,123.91289,123.908394,124.100845,123.98886,124.034096,123.901634,121.82903,123.89147,123.8787,5
NVDA,2024-09-25 12:05:00-04:00,123.2499,123.470116,122.53437,123.45272,123.445114,123.486595,123.405655,123.62405,123.37239,123.48331,121.7718,123.39,123.4418,0
NVDA,2024-09-25 12:10:00-04:00,123.4,123.59759,122.5667,123.42386,123.41747,123.602196,123.53683,123.61734,123.27091,123.44275,121.580154,123.4027,123.4418,1
NVDA,2024-09-25 12:15:00-04:00,123.3974,123.699715,122.49034,123.44318,123.45954,123.78572,123.675964,123.67888,123.28543,123.44214,121.51119,123.40867,123.4418,2
NVDA,2024-09-25 12:20:00-04:00,123.68,123.87183,122.51989,123.40342,123.47659,123.96742,123.758766,123.732185,123.1976,123.461494,121.50222,123.4112,123.4418,3
NVDA,2024-09-25 12:25:00-04:00,123.797108,124.06694,122.54979,123.330635,123.46853,124.004364,123.82447,123.742905,123.09351,123.456764,121.37566,123.41152,123.4418,4
NVDA,2024-09-25 12:30:00-04:00,123.606,123.86626,122.552536,123.30601,123.50252,124.13486,123.80113,123.731064,123.073006,123.48121,121.56983,123.4111,123.4418,5
NVDA,2024-09-25 12:35:00-04:00,123.79,123.310616,122.63481,123.72565,123.682686,123.65317,123.803795,123.711815,123.63872,123.61468,121.74325,123.58597,123.606,0
NVDA,2024-09-25 12:40:00-04:00,123.71,123.525986,122.66655,123.73696,123.68122,123.75408,123.85608,123.667625,123.73949,123.62202,121.54429,123.59604,123.606,1
NVDA,2024-09-25 12:45:00-04:00,123.3899,123.5194,122.586525,123.775215,123.70929,123.90754,123.78485,123.629555,123.73907,123.61308,121.47982,123.594185,123.606,2
NVDA,2024-09-25 12:50:00-04:00,123.4499,123.54034,122.62315,123.73011,123.72872,124.057625,123.6651,123.65745,123.75023,123.620415,121.458725,123.590775,123.606,3
NVDA,2024-09-25 12:55:00-04:00,123.205,123.52038,122.64651,123.68648,123.73005,124.099266,123.67101,123.736725,123.78055,123.642204,121.33546,123.58638,123.606,4
NVDA,2024-09-25 13:00:00-04:00,122.97,123.507675,122.6516,123.711914,123.75354,124.2243,123.57704,123.75891,123.68845,123.65769,121.529724,123.58218,123.606,5
NVDA,2024-09-25 13:05:00-04:00,123.01,123.73332,122.22079,123.07173,123.11885,122.952126,122.87027,123.04732,123.07145,123.00023,121.56497,122.91681,122.97,0
NVDA,2024-09-25 13:10:00-04:00,122.85,124.211464,122.25561,123.16464,123.12122,123.01046,122.81792,123.02921,123.127106,122.94253,121.37642,122.93752,122.97,1
NVDA,2024-09-25 13:15:00-04:00,123.12,124.537636,122.18789,123.27501,123.12465,123.097145,122.97118,123.19032,123.198326,122.93658,121.32057,122.94225,122.97,2
NVDA,2024-09-25 13:20:00-04:00,123.09,124.74804,122.21208,123.28989,123.13832,123.151695,123.10675,123.23845,123.26475,122.9298,121.29702,122.9437,122.97,3
NVDA,2024-09-25 13:25:00-04:00,123.2599,125.01366,122.24318,123.325424,123.1228,123.1427,123.141136,123.26684,123.28412,122.95664,121.18738,122.94305,122.97,4
NVDA,2024-09-25 13:30:00-04:00,123.185,124.92954,122.24354,123.31834,123.1513,123.15212,123.15187,123.24514,123.32586,122.94099,121.35998,122.94186,122.97,5
NVDA,2024-09-25 13:35:00-04:00,123.2269,123.04655,122.296776,123.13212,123.1551,123.14914,123.443825,123.19339,123.14153,123.18784,121.43294,123.16512,123.185,0
NVDA,2024-09-25 13:40:00-04:00,122.93,123.10293,122.32656,123.14381,123.149475,123.143036,123.49884,123.174644,123.17055,123.17659,121.26623,123.177574,123.185,1
NVDA,2024-09-25 13:45:00-04:00,122.7898,123.23621,122.25893,123.13715,123.168175,123.172104,123.57298,123.21187,123.146484,123.16205,121.215645,123.17895,123.185,2
NVDA,2024-09-25 13:50:00-04:00,123.04,123.27656,122.28666,123.16425,123.16476,123.189804,123.51061,123.268295,123.15128,123.157814,121.19376,123.17938,123.185,3
